Pergunta;Resposta
Pergunta,Como a empresa V deve apresentar ganhos ou perdas relacionados com unidades operacionais descontinuadas nas demonstrações financeiras?;Resposta,A empresa V deve apresentar os ganhos ou perdas relacionados com unidades operacionais descontinuadas separadamente dos ganhos ou perdas das unidades operacionais em continuação, garantindo uma clara distinção entre os resultados dessas operações. Por exemplo, se a empresa V vender uma divisão de negócios que foi classificada como descontinuada, os ganhos ou perdas dessa venda devem ser apresentados separadamente na demonstração do resultado do período.
Pergunta,O que é a NCRF 9?;Resposta,A NCRF 9 é uma norma contabilístico que estabelece diretrizes para o reconhecimento e mensuração de locações operacionais e financeiras.
Pergunta,Qual é o objetivo da NCRF 9?;Resposta,O objetivo da NCRF 9 é fornecer orientações sobre como as entidades devem contabilizar os ativos e rendimentos provenientes de locações, garantindo transparência e consistência nas demonstrações financeiras.
Pergunta,Como os pagamentos de locações operacionais devem ser reconhecidos?;Resposta,Os pagamentos de locações operacionais devem ser reconhecidos como despesa numa base linear durante o prazo da locação, a menos que outra base sistemática seja mais representativa do benefício do usuário.
Pergunta,O que os locadores devem fazer em relação aos ativos em locações financeiras?;Resposta,Os locadores devem reconhecer os ativos detidos em locações financeiras nos seus balanços e apresentá-los como uma conta a receber igual ao investimento líquido na locação.
Pergunta,Como as transações de venda seguida de locação são tratadas na NCRF 9?;Resposta,O tratamento contabilístico das transações de venda seguida de locação depende do tipo de locação resultante. Por exemplo, em uma locação financeira, qualquer excesso do produto da venda sobre a quantia escriturada é diferido e amortizado durante o prazo da locação.
Pergunta,Qual é a diferença entre locações operacionais e financeiras de acordo com a NCRF 9?;Resposta,A principal diferença entre locações operacionais e financeiras é a transferência dos riscos e vantagens inerentes à propriedade legal do ativo locado. Nas locações financeiras, esses riscos e vantagens são substancialmente transferidos para o locatário.
Pergunta,Quais são os critérios para reconhecer os custos diretos iniciais em uma locação financeira?;Resposta,Os custos diretos iniciais em uma locação financeira devem ser quantias como comissões, honorários legais e custos internos incrementalmente atribuíveis à negociação e aceitação da locação. Esses custos são incluídos na mensuração inicial da conta a receber de locação financeira e reduzem a quantia de rendimento reconhecida durante o prazo da locação.
Pergunta,Como os locadores devem reconhecer o rendimento de locações operacionais?;Resposta,O rendimento proveniente de locações operacionais deve ser reconhecido no rendimento numa base linear durante o prazo da locação, a menos que outra base sistemática seja mais representativa do modelo temporal em que o benefício do uso do ativo locado seja diminuído por incentivo concedido pelo locador.
Pergunta,Qual é o tratamento contabilístico para as transações de venda seguida de locação na NCRF 9?;Resposta,O tratamento contabilístico das transações de venda seguida de locação depende do tipo de locação resultante. Em uma locação financeira, qualquer excesso do produto da venda sobre a quantia escriturada é diferido e amortizado durante o prazo da locação. Já em uma locação operacional, os lucros ou perdas são reconhecidos imediatamente, dependendo se a transação é estabelecida pelo justo valor.
Pergunta,Como os locadores devem contabilizar os ativos sujeitos a locações operacionais?;Resposta,Os locadores devem apresentar os ativos sujeitos a locações operacionais nos seus balanços de acordo com a natureza do ativo. O rendimento proveniente dessas locações também deve ser reconhecido no rendimento numa base linear durante o prazo da locação, a menos que outra base sistemática seja mais representativa do modelo temporal de benefícios.
Pergunta,Quais são os critérios para uma locação ser classificada como financeira, de acordo com a NCRF 9?;Resposta,Para uma locação ser classificada como financeira, é necessário que substancialmente todos os riscos e vantagens inerentes à propriedade legal do ativo sejam transferidos para o locatário. Além disso, a locação deve preencher critérios específicos, como a transferência da propriedade do ativo para o locatário no final do prazo da locação.
Pergunta,Como os locadores devem determinar a taxa de juro implícita em uma locação financeira?;Resposta,A taxa de juro implícita em uma locação financeira é a taxa de juro que faz com que o valor presente dos pagamentos mínimos da locação, mais o valor residual garantido pelo locatário, seja igual ao valor justo do ativo locado. Os locadores devem usar essa taxa para calcular a mensuração inicial da conta a receber de locação financeira.
Pergunta,Quais são as principais diferenças no tratamento contabilístico entre locações operacionais e financeiras para os locatários?;Resposta,Para locatários, as locações operacionais são tratadas como gastos e não afetam o balanço patrimonial, enquanto as locações financeiras resultam no reconhecimento do ativo locado e do passivo de locação no balanço patrimonial. Além disso, os pagamentos de locações financeiras são separados entre parte de reembolso de capital e parte de juros, afetando a demonstração do resultado.
Pergunta,Como os locadores devem tratar os custos diretos iniciais em uma locação financeira?;Resposta,Os custos diretos iniciais em uma locação financeira são muitas vezes incorridos pelos locadores e incluem comissões, honorários legais e custos internos diretamente atribuíveis à negociação e aceitação da locação. Esses custos são incluídos na mensuração inicial da conta a receber de locação financeira e reduzem a quantia de rendimento reconhecida durante o prazo da locação.
Pergunta,Como os locadores devem contabilizar os ativos sujeitos a locações operacionais em relação à depreciação?;Resposta,Para ativos sujeitos a locações operacionais, os locadores devem aplicar a política de depreciação consistente com a política normal de depreciação para ativos semelhantes. A depreciação é calculada de acordo com as normas contábeis aplicáveis, como a NCRF 6 e a NCRF 7, que tratam da depreciação de ativos tangíveis e ativos intangíveis, respetivamente.
Pergunta,Como a empresa de leasing operacional XYZ Leasing deve contabilizar os pagamentos de locação recebidos ao longo do prazo de uma locação operacional?;Resposta,A XYZ Leasing deve reconhecer os pagamentos de locação como receita de forma linear ao longo do prazo da locação, a menos que outra base sistemática seja mais representativa do modelo temporal do benefício do uso do ativo locado. Por exemplo, se a empresa XYZ Leasing aluga equipamentos de construção para um cliente por um período de cinco anos, ela reconheceria a receita de aluguel em uma base linear ao longo desses cinco anos, a menos que outro método de reconhecimento seja mais apropriado.
Pergunta,Como a empresa de locação financeira ABC Finance deve tratar os custos diretos iniciais incorridos ao negociar e aceitar uma locação financeira?;Resposta,A ABC Finance deve incluir os custos diretos iniciais, como comissões e honorários legais, na mensuração inicial da conta a receber de locação financeira. Esses custos reduzem a quantia de rendimento reconhecida durante o prazo da locação. Por exemplo, se a ABC Finance incorrer em € 10.000 em custos diretos iniciais ao negociar uma locação financeira, esses custos seriam adicionados à conta a receber de locação financeira e amortizados ao longo do prazo da locação.
